row_index	gene
9722	LINC01235
9723	AL583785.1
9724	NFIB
9725	AL159169.2
9726	ZDHHC21
9727	FREM1
9728	TTC39B
9729	SNAPC3
9730	PSIP1
9731	CCDC171
9732	BNC2
9733	BNC2-AS1
9734	CNTLN
9735	SH3GL2
9736	ADAMTSL1
9737	SAXO1
9738	RRAGA
9739	HAUS6
9740	PLIN2
9741	DENND4C
9742	AL391834.1
9743	AL391834.2
9744	RPS6
9745	ACER2
9746	MLLT3
9747	FOCAD
9748	HACD4
9749	KLHL9
9750	IFNE
9751	MTAP
9752	CDKN2A
9753	CDKN2B-AS1
9754	CDKN2B
9755	DMRTA1
9756	LINC01239
9757	ELAVL2
9758	TUSC1
9759	CAAP1
9760	PLAA
9761	IFT74
9762	IFT74-AS1
9763	TEK
9764	EQTN
9765	MOB3B
9766	C9ORF72
9767	LINGO2
9768	ACO1
9769	DDX58
9770	TOPORS
9771	SMIM27
9772	NDUFB6
9773	APTX
9774	DNAJA1
9775	SMU1
9776	B4GALT1
9777	B4GALT1-AS1
9778	SPINK4
9779	BAG1
9780	CHMP5
9781	NFX1
9782	AQP7
9783	AQP3
9784	NOL6
9785	AL356489.3
9786	PRSS3
9787	UBE2R2
9788	UBAP2
9789	DCAF12
9790	UBAP1
9791	KIF24
9792	NUDT2
9793	MYORG
9794	C9ORF24
9795	FAM219A
9796	DNAI1
9797	ENHO
9798	CNTFR
9799	RPP25L
9800	DCTN3
9801	SIGMAR1
9802	GALT
9803	IL11RA
9804	AL162231.1
9805	AL162231.2
9806	CCL19
9807	CCL21
9808	DNAJB5-DT
9809	DNAJB5
9810	C9ORF131
9811	VCP
9812	FANCG
9813	PIGO
9814	STOML2
9815	FAM214B
9816	UNC13B
9817	RUSC2
9818	FAM166B
9819	TESK1
9820	CD72
9821	AL357874.1
9822	SIT1
9823	RMRP
9824	CCDC107
9825	ARHGEF39
9826	CA9
9827	TPM2
9828	TLN1
9829	CREB3
9830	GBA2
9831	RGP1
9832	AL133410.2
9833	AL133410.1
9834	NPR2
9835	SPAG8
9836	HINT2
9837	TMEM8B
9838	FAM221B
9839	HRCT1
9840	SPAAR
9841	RECK
9842	GLIPR2
9843	CLTA
9844	GNE
9845	RNF38
9846	MELK
9847	AL512604.3
9848	EBLN3P
9849	ZCCHC7
9850	GRHPR
9851	ZBTB5
9852	POLR1E
9853	FBXO10
9854	TOMM5
9855	TRMT10B
9856	EXOSC3
9857	DCAF10
9858	SLC25A51
9859	SHB
9860	ALDH1B1
9861	IGFBPL1
9862	FAM95C
9863	ANKRD18A
9864	FAM201A
9865	CNTNAP3
9866	GLIDR
9867	FAM95B1
9868	CBWD6
9869	AL845472.1
9870	CNTNAP3B
9871	BX088651.4
9872	FAM27C
9873	AL391987.4
9874	AL391987.2
9875	AL590399.3
9876	AL590399.1
9877	BX005266.2
9878	LINC01410
9879	AL512625.2
9880	AL512625.3
9881	AL512625.1
9882	ANKRD20A4
9883	FOXD4L5
9884	CBWD5
9885	ANKRD20A3
9886	ZNF658
9887	ANKRD20A1
9888	CBWD3
9889	FOXD4L3
9890	PGM5
9891	PGM5-AS1
9892	AL161457.2
9893	PIP5K1B
9894	FAM122A
9895	FXN
9896	AL358113.1
9897	TJP2
9898	FAM189A2
9899	APBA1
9900	PTAR1
9901	C9ORF135
9902	MAMDC2-AS1
9903	MAMDC2
9904	SMC5-AS1
9905	SMC5
9906	KLF9
9907	TRPM3
9908	CEMIP2
9909	ABHD17B
9910	C9ORF85
9911	GDA
9912	LINC01504
9913	ZFAND5
9914	TMC1
9915	LINC01474
9916	ALDH1A1
9917	ANXA1
9918	RORB-AS1
9919	RORB
9920	TRPM6
9921	C9ORF40
9922	CARNMT1
9923	NMRK1
9924	OSTF1
9925	PCSK5
9926	RFK
9927	GCNT1
9928	PRUNE2
9929	VPS13A-AS1
9930	VPS13A
9931	GNA14
9932	GNAQ
9933	CEP78
9934	PSAT1
9935	TLE4
9936	TLE1
9937	AL591368.1
9938	RASEF
9939	AL137847.1
9940	FRMD3
9941	IDNK
9942	UBQLN1
9943	AL354920.1
9944	GKAP1
9945	KIF27
9946	C9ORF64
9947	HNRNPK
9948	AL354733.3
9949	RMI1
9950	SLC28A3
9951	NTRK2
9952	AGTPBP1
9953	NAA35
9954	GOLM1
9955	C9ORF153
9956	ISCA1
9957	TUT7
9958	GAS1
9959	GAS1RR
9960	AL513318.2
9961	DAPK1
9962	CTSL
9963	CDK20
9964	SPIN1
9965	C9ORF47
9966	S1PR3
9967	SHC3
9968	CKS2
9969	SECISBP2
9970	SEMA4D
9971	GADD45G
9972	AL606807.1
9973	DIRAS2
9974	SYK
9975	AL158071.3
9976	AL158071.1
9977	AL158071.4
9978	LINC00484
9979	AL158071.5
9980	AUH
9981	NFIL3
9982	AL353764.1
9983	ROR2
9984	SPTLC1
9985	IARS
9986	NOL8
9987	CENPP
9988	OGN
9989	OMD
9990	ASPN
9991	ECM2
9992	IPPK
9993	BICD2
9994	ZNF484
9995	FGD3
9996	SUSD3
9997	CARD19
9998	NINJ1
9999	WNK2
10000	C9ORF129
10001	AL583839.1
10002	FAM120AOS
10003	FAM120A
10004	PHF2
10005	BARX1
10006	BARX1-DT
10007	PTPDC1
10008	AL158152.2
10009	AL158152.1
10010	ZNF169
10011	AL691447.2
10012	MFSD14B
10013	PCAT7
10014	FBP2
10015	FBP1
10016	C9ORF3
10017	FANCC
10018	AL161729.3
10019	PTCH1
10020	AL161729.1
10021	LINC00476
10022	AL354861.3
10023	ERCC6L2
10024	LINC00092
10025	AL160269.1
10026	SLC35D2
10027	ZNF367
10028	HABP4
10029	CDC14B
10030	AAED1
10031	AL589843.1
10032	ZNF510
10033	ZNF782
10034	MFSD14C
10035	CTSV
10036	AL590705.1
10037	CCDC180
10038	TDRD7
10039	TMOD1
10040	TSTD2
10041	NCBP1
10042	XPA
10043	TRMO
10044	HEMGN
10045	ANP32B
10046	NANS
10047	TRIM14
10048	CORO2A
10049	TBC1D2
10050	GABBR2
10051	ANKS6
10052	GALNT12
10053	AL136084.2
10054	COL15A1
10055	AL136084.3
10056	TGFBR1
10057	ALG2
10058	SEC61B
10059	AL359710.1
10060	NR4A3
10061	STX17-AS1
10062	STX17
10063	ERP44
10064	INVS
10065	TEX10
10066	MSANTD3
10067	TMEFF1
10068	CAVIN4
10069	PLPPR1
10070	BAAT
10071	MRPL50
10072	ZNF189
10073	ALDOB
10074	TMEM246
10075	RNF20
10076	SMC2
10077	NIPSNAP3A
10078	NIPSNAP3B
10079	ABCA1
10080	AL359182.2
10081	SLC44A1
10082	FSD1L
10083	AL158070.1
10084	FKTN
10085	TAL2
10086	TMEM38B
10087	ZNF462
10088	RAD23B
10089	KLF4
10090	ELP1
10091	FAM206A
10092	CTNNAL1
10093	TMEM245
10094	FRRS1L
10095	EPB41L4B
10096	PTPN3
10097	PALM2
10098	PALM2-AKAP2
10099	AKAP2
10100	C9ORF152
10101	TXN
10102	SVEP1
10103	MUSK
10104	LPAR1
10105	ECPAS
10106	ZNF483
10107	PTGR1
10108	DNAJC25
10109	DNAJC25-GNG10
10110	GNG10
10111	C9ORF84
10112	UGCG
10113	SUSD1
10114	PTBP3
10115	HSDL2
10116	C9ORF147
10117	KIAA1958
10118	INIP
10119	SNX30
10120	SLC46A2
10121	ZNF883
10122	ZFP37
10123	FAM225B
10124	SLC31A2
10125	FKBP15
10126	SLC31A1
10127	CDC26
10128	PRPF4
10129	RNF183
10130	WDR31
10131	BSPRY
10132	HDHD3
10133	ALAD
10134	POLE3
10135	C9ORF43
10136	RGS3
10137	AL162727.2
10138	ZNF618
10139	AMBP
10140	KIF12
10141	COL27A1
10142	ORM1
10143	ORM2
10144	AKNA
10145	AL138895.1
10146	WHRN
10147	ATP6V1G1
10148	TMEM268
10149	TNFSF15
10150	TNFSF8
10151	TNC
10152	PAPPA
10153	PAPPA-AS1
10154	ASTN2
10155	TRIM32
10156	AL161630.1
10157	TLR4
10158	BRINP1
10159	CDK5RAP2
10160	MEGF9
10161	FBXW2
10162	B3GNT10
10163	PSMD5
10164	PHF19
10165	TRAF1
10166	C5
10167	CNTRL
10168	RAB14
10169	GSN
10170	GSN-AS1
10171	STOM
10172	AL359644.1
10173	DAB2IP
10174	TTLL11
10175	NDUFA8
10176	MORN5
10177	LHX6
10178	RBM18
10179	MRRF
10180	PTGS1
10181	AL359636.1
10182	PDCL
10183	RC3H2
10184	ZBTB6
10185	ZBTB26
10186	RABGAP1
10187	STRBP
10188	CRB2
10189	DENND1A
10190	NEK6
10191	AL162724.2
10192	PSMB7
10193	NR6A1
10194	MIR181A2HG
10195	OLFML2A
10196	RPL35
10197	ARPC5L
10198	GOLGA1
10199	SCAI
10200	PPP6C
10201	RABEPK
10202	HSPA5
10203	AL354710.2
10204	GAPVD1
10205	MAPKAP1
10206	PBX3
10207	MVB12B
10208	LMX1B
10209	ZBTB43
10210	ZBTB34
10211	RALGPS1
10212	ANGPTL2
10213	GARNL3
10214	SLC2A8
10215	ZNF79
10216	RPL12
10217	LRSAM1
10218	FAM129B
10219	STXBP1
10220	PTRH1
10221	TTC16
10222	TOR2A
10223	SH2D3C
10224	CDK9
10225	FPGS
10226	ENG
10227	AL162586.1
10228	AK1
10229	AL157935.2
10230	ST6GALNAC6
10231	ST6GALNAC4
10232	PIP5KL1
10233	DPM2
10234	FAM102A
10235	NAIF1
10236	SLC25A25
10237	AL360268.1
10238	SLC25A25-AS1
10239	PTGES2
10240	AL590708.1
10241	LCN2
10242	C9ORF16
10243	CIZ1
10244	DNM1
10245	GOLGA2
10246	SWI5
10247	TRUB2
10248	AL359091.4
10249	COQ4
10250	SLC27A4
10251	URM1
10252	CERCAM
10253	ODF2
10254	GLE1
10255	AL356481.1
10256	SPTAN1
10257	WDR34
10258	HMGA1P4
10259	SET
10260	PKN3
10261	ZDHHC12
10262	AL441992.1
10263	ZER1
10264	TBC1D13
10265	ENDOG
10266	SPOUT1
10267	KYAT1
10268	LRRC8A
10269	PHYHD1
10270	DOLK
10271	NUP188
10272	SH3GLB2
10273	MIGA2
10274	DOLPP1
10275	CRAT
10276	PTPA
10277	AL158151.4
10278	IER5L
10279	AL158151.3
10280	AL158151.1
10281	AL161785.1
10282	C9ORF106
10283	LINC01503
10284	AL391056.1
10285	NTMT1
10286	C9ORF50
10287	ASB6
10288	AL590369.1
10289	PRRX2
10290	PTGES
10291	TOR1B
10292	TOR1A
10293	C9ORF78
10294	USP20
10295	FNBP1
10296	GPR107
10297	NCS1
10298	HMCN2
10299	ASS1
10300	FUBP3
10301	EXOSC2
10302	ABL1
10303	LAMC3
10304	AIF1L
10305	NUP214
10306	AL157938.2
10307	FAM78A
10308	PLPP7
10309	PRRC2B
10310	AL358781.1
10311	POMT1
10312	AL358781.2
10313	UCK1
10314	PRRT1B
10315	RAPGEF1
10316	MED27
10317	NTNG2
10318	SETX
10319	TTF1
10320	DDX31
10321	GTF3C4
10322	AK8
10323	SPACA9
10324	TSC1
10325	GFI1B
10326	GTF3C5
10327	CEL
10328	RALGDS
10329	GBGT1
10330	ABO
10331	SURF6
10332	MED22
10333	RPL7A
10334	SURF1
10335	SURF2
10336	SURF4
10337	STKLD1
10338	REXO4
10339	ADAMTS13
10340	CACFD1
10341	SLC2A6
10342	ADAMTSL2
10343	DBH-AS1
10344	SARDH
10345	VAV2
10346	BRD3OS
10347	BRD3
10348	BX649632.1
10349	WDR5
10350	LINC02247
10351	RXRA
10352	AL669970.3
10353	COL5A1
10354	FCN2
10355	FCN1
10356	OLFM1
10357	PPP1R26-AS1
10358	PPP1R26
10359	C9ORF116
10360	MRPS2
10361	KCNT1
10362	CAMSAP1
10363	AL355574.1
10364	UBAC1
10365	NACC2
10366	TMEM250
10367	QSOX2
10368	CCDC187
10369	AC174065.1
10370	GPSM1
10371	DNLZ
10372	CARD9
10373	SNAPC4
10374	ENTR1
10375	PMPCA
10376	INPP5E
10377	SEC16A
10378	C9ORF163
10379	NOTCH1
10380	NALT1
10381	AL590226.2
10382	AL590226.1
10383	EGFL7
10384	AGPAT2
10385	FAM69B
10386	SNHG7
10387	LCN10
10388	AL355987.1
10389	LCN6
10390	LCN8
10391	TMEM141
10392	AL355987.3
10393	CCDC183
10394	CCDC183-AS1
10395	RABL6
10396	AJM1
10397	PHPT1
10398	MAMDC4
10399	EDF1
10400	TRAF2
10401	FBXW5
10402	C8G
10403	LCN12
10404	PTGDS
10405	LCNL1
10406	PAXX
10407	CLIC3
10408	ABCA2
10409	FUT7
10410	NPDC1
10411	ENTPD2
10412	SAPCD2
10413	UAP1L1
10414	MAN1B1-DT
10415	MAN1B1
10416	DPP7
10417	GRIN1
10418	LRRC26
10419	ANAPC2
10420	SSNA1
10421	TPRN
10422	TMEM203
10423	NDOR1
10424	BX255925.3
10425	RNF208
10426	CYSRT1
10427	RNF224
10428	TUBB4B
10429	FAM166A
10430	NELFB
10431	TOR4A
10432	NRARP
10433	EXD3
10434	NOXA1
10435	ENTPD8
10436	NSMF
10437	PNPLA7
10438	MRPL41
10439	DPH7
10440	ZMYND19
10441	ARRDC1
10442	ARRDC1-AS1
10443	EHMT1
10444	CACNA1B
10445	LINC01001
10446	BET1L
10447	RIC8A
10448	SIRT3
10449	PSMD13
10450	NLRP6
10451	AC136475.3
10452	PGGHG
10453	IFITM2
10454	AC136475.2
10455	IFITM1
10456	AC136475.1
10457	IFITM3
10458	AC136475.5
10459	B4GALNT4
10460	PKP3
10461	SIGIRR
10462	ANO9
10463	PTDSS2
10464	RNH1
10465	HRAS
10466	LRRC56
10467	LMNTD2
10468	AP006284.1
10469	RASSF7
10470	MIR210HG
10471	PHRF1
10472	IRF7
10473	CDHR5
10474	SCT
10475	DRD4
10476	DEAF1
10477	AC131934.1
10478	EPS8L2
10479	TMEM80
10480	TALDO1
10481	GATD1
10482	AP006621.3
10483	SLC25A22
10484	PANO1
10485	PIDD1
10486	RPLP2
10487	PNPLA2
10488	AP006621.1
10489	CRACR2B
10490	CD151
10491	POLR2L
10492	TSPAN4
10493	AP006623.1
10494	CHID1
10495	AP2A2
10496	MUC6
10497	AC139749.1
10498	MUC5AC
10499	MUC5B
10500	TOLLIP
10501	TOLLIP-AS1
10502	BRSK2
10503	MOB2
10504	DUSP8
10505	KRTAP5-AS1
10506	IFITM10
10507	AC068580.4
10508	CTSD
10509	SYT8
10510	TNNI2
10511	LSP1
10512	TNNT3
10513	MRPL23
10514	IGF2.1
10515	TH
10516	ASCL2
10517	C11ORF21
10518	TSPAN32
10519	CD81-AS1
10520	CD81
10521	TSSC4
10522	TRPM5
10523	KCNQ1
10524	KCNQ1OT1
10525	KCNQ1-AS1
10526	KCNQ1DN
10527	CDKN1C
10528	SLC22A18AS
10529	SLC22A18
10530	PHLDA2
10531	NAP1L4
10532	AC131971.1
10533	CARS
10534	OSBPL5
10535	ZNF195
10536	ART5
10537	CHRNA10
10538	NUP98
10539	PGAP2
10540	RHOG
10541	AC090587.1
10542	STIM1
10543	RRM1
10544	AC015689.1
10545	TRIM21
10546	TRIM68
10547	OR51E1
10548	HBB
10549	HBD
10550	AC104389.4
10551	UBQLNL
10552	TRIM6
10553	TRIM34
10554	TRIM5
10555	TRIM22
10556	OR56A5
10557	AC022762.2
10558	FAM160A2
10559	CCKBR
10560	CAVIN3
10561	AC068733.3
10562	AC068733.1
10563	SMPD1
10564	APBB1
10565	HPX
10566	TRIM3
10567	ARFIP2
10568	TIMM10B
10569	AC084337.2
10570	DNHD1
10571	RRP8
10572	AC091564.2
10573	ILK
10574	TAF10
10575	TPP1
10576	DCHS1
10577	AC091564.5
10578	MRPL17
10579	ZNF215
10580	ZNF214
10581	SYT9
10582	AC107884.1
10583	OLFML1
10584	PPFIBP2
10585	AC107884.2
10586	CYB5R2
10587	EIF3F
10588	TUB
10589	RIC3
10590	STK33
10591	TRIM66
10592	RPL27A
10593	ST5
10594	AC091053.1
10595	AKIP1
10596	TMEM9B
10597	TMEM9B-AS1
10598	NRIP3
10599	AC079296.1
10600	SCUBE2
10601	DENND5A
10602	TMEM41B
10603	IPO7
10604	AC132192.2
10605	ZNF143
10606	WEE1
10607	SWAP70
10608	AC026250.1
10609	SBF2-AS1
10610	SBF2
10611	AC080023.1
10612	ADM
10613	AMPD3
10614	MTRNR2L8
10615	RNF141
10616	MRVI1-AS1
10617	LYVE1
10618	MRVI1
10619	CTR9
10620	EIF4G2
10621	ZBED5
10622	ZBED5-AS1
10623	AC069360.1
10624	AC111188.1
10625	GALNT18
10626	CSNK2A3
10627	AC104031.1
10628	USP47
10629	DKK3
10630	MICAL2
10631	PARVA
10632	TEAD1
10633	AC013549.2
10634	LINC00958
10635	AC084859.1
10636	RASSF10
10637	ARNTL
10638	BTBD10
10639	PTH
10640	FAR1
10641	SPON1
10642	RRAS2
10643	COPB1
10644	PSMA1
10645	PDE3B
10646	CYP2R1
10647	CALCB
10648	INSC
10649	AC087379.1
10650	SOX6
10651	C11ORF58
10652	PLEKHA7
10653	RPS13
10654	PIK3C2A
10655	NUCB2
10656	NCR3LG1
10657	AC124798.1
10658	KCNJ11
10659	ABCC8
10660	USH1C
10661	KCNC1
10662	SERGEF
10663	TPH1
10664	SAAL1
10665	HPS5
10666	GTF2H1
10667	LDHA
10668	LDHC
10669	LDHAL6A
10670	TSG101
10671	UEVLD
10672	SPTY2D1OS
10673	SPTY2D1
10674	TMEM86A
10675	IGSF22
10676	AC103974.1
10677	PTPN5
10678	ZDHHC13
10679	E2F8
10680	NAV2
10681	NAV2-AS4
10682	AC009549.1
10683	HTATIP2
10684	PRMT3
10685	NELL1
10686	ANO5
10687	FANCF
10688	GAS2
10689	SVIP
10690	AC006299.1
10691	SLC5A12
10692	FIBIN
10693	BBOX1-AS1
10694	CCDC34
10695	LGR4
10696	LIN7C
10697	BDNF-AS
10698	BDNF
10699	KIF18A
10700	METTL15
10701	AC100773.1
10702	AC124657.1
10703	ARL14EP
10704	MPPED2
10705	DCDC1
10706	DNAJC24
10707	IMMP1L
10708	ELP4
10709	PAX6
10710	RCN1
10711	WT1
10712	EIF3M
10713	PRRG4
10714	QSER1
10715	DEPDC7
10716	TCP11L1
10717	LINC00294
10718	CSTF3
10719	HIPK3
10720	KIAA1549L
10721	AL049629.1
10722	AL049629.2
10723	C11ORF91
10724	CD59
10725	FBXO3
10726	LMO2
10727	CAPRIN1
10728	NAT10
10729	ABTB2
10730	CAT
10731	ELF5
10732	EHF
10733	APIP
10734	PDHX
10735	CD44
10736	SLC1A2
10737	PAMR1
10738	FJX1
10739	TRIM44
10740	LDLRAD3
10741	COMMD9
10742	PRR5L
10743	TRAF6
10744	RAG1
10745	C11ORF74
10746	LRRC4C
10747	API5
10748	TTC17
10749	AC068205.1
10750	MIR670HG
10751	HSD17B12
10752	AC087521.2
10753	ALKBH3
10754	C11ORF96
10755	ACCS
10756	EXT2
10757	CD82
10758	TSPAN18
10759	TP53I11
10760	PRDM11
10761	SYT13
10762	AC103736.1
10763	CHST1
10764	AC044839.1
10765	SLC35C1
10766	CRY2
10767	MAPK8IP1
10768	C11ORF94
10769	PEX16
10770	LARGE2
10771	PHF21A
10772	LINC02489
10773	CREB3L1
10774	DGKZ
10775	MDK
10776	AMBRA1
10777	HARBI1
10778	ATG13
10779	ARHGAP1
10780	ZNF408
10781	F2
10782	CKAP5
10783	LRP4
10784	C11ORF49
10785	ARFGAP2
10786	PACSIN3
10787	DDB2
10788	ACP2
10789	NR1H3
10790	MADD
10791	MYBPC3
10792	SPI1
10793	AC090559.1
10794	SLC39A13
10795	PSMC3
10796	RAPSN
10797	CELF1
10798	NDUFS3
10799	PTPMT1
10800	KBTBD4
10801	C1QTNF4
10802	MTCH2
10803	AGBL2
10804	FNBP4
10805	NUP160
10806	PTPRJ
10807	FOLH1
10808	LRRC55
10809	APLNR
10810	TNKS1BP1
10811	AP000781.1
10812	SSRP1
10813	P2RX3
10814	AP000781.2
10815	SLC43A3
10816	RTN4RL2
10817	SLC43A1
10818	TIMM10
10819	UBE2L6
10820	SERPING1
10821	YPEL4
10822	CLP1
10823	ZDHHC5
10824	MED19
10825	TMX2
10826	TMX2-CTNND1
10827	SELENOH
10828	CTNND1
10829	LPXN
10830	ZFP91
10831	CNTF
10832	GLYATL1
10833	AP001636.3
10834	FAM111B
10835	FAM111A-DT
10836	FAM111A
10837	DTX4
10838	MPEG1
10839	OSBP
10840	AP000442.2
10841	PATL1
10842	STX3
10843	AP000640.1
10844	MRPL16
10845	GIF
10846	TCN1
10847	AP002347.1
10848	MS4A2
10849	MS4A6A
10850	MS4A4E
10851	MS4A4A
10852	MS4A7
10853	MS4A1
10854	MS4A8
10855	CCDC86
10856	PTGDR2
10857	ZP1
10858	PRPF19
10859	AP003721.4
10860	TMEM109
10861	AP003721.1
10862	TMEM132A
10863	SLC15A3
10864	CD6
10865	CD5
10866	VPS37C
10867	PGA3
10868	PGA4
10869	PGA5
10870	VWCE
10871	DDB1
10872	TKFC
10873	CYB561A3
10874	TMEM138
10875	TMEM216
10876	CPSF7
10877	AP003108.2
10878	SDHAF2
10879	PPP1R32
10880	AP003108.1
10881	LRRC10B
10882	SYT7
10883	AP002754.1
10884	DAGLA
10885	DKFZP434K028
10886	MYRF
10887	TMEM258
10888	FEN1
10889	FADS2
10890	FADS1
10891	FADS3
10892	RAB3IL1
10893	BEST1
10894	FTH1
10895	INCENP
10896	SCGB2A1
10897	AP003306.2
10898	ASRGL1
10899	AHNAK
10900	EEF1G
10901	AP002990.1
10902	TUT1
10903	MTA2
10904	EML3
10905	ROM1
10906	B3GAT3
10907	GANAB
10908	INTS5
10909	C11ORF98
10910	LBHD1
10911	CSKMT
10912	UQCC3
10913	UBXN1
10914	LRRN4CL
10915	BSCL2
10916	HNRNPUL2-BSCL2
10917	GNG3
10918	HNRNPUL2
10919	TTC9C
10920	ZBTB3
10921	POLR2G
10922	AP001160.2
10923	TAF6L
10924	TMEM223
10925	AP001160.3
10926	TMEM179B
10927	NXF1
10928	STX5
10929	AP001160.1
10930	WDR74
10931	SLC3A2
10932	CHRM1
10933	AP000438.1
10934	SLC22A8
10935	HRASLS5
10936	LGALS12
10937	RARRES3
10938	HRASLS2
10939	PLA2G16
10940	ATL3
10941	RTN3
10942	C11ORF95
10943	SPINDOC
10944	MARK2
10945	RCOR2
10946	NAA40
10947	COX8A
10948	OTUB1
10949	MACROD1
10950	FLRT1
10951	STIP1
10952	FERMT3
10953	TRPT1
10954	NUDT22
10955	AP001453.1
10956	DNAJC4
10957	VEGFB
10958	FKBP2
10959	PPP1R14B
10960	AP001453.2
10961	AP001453.4
10962	PLCB3
10963	BAD
10964	GPR137
10965	CATSPERZ
10966	ESRRA
10967	TRMT112
10968	PRDX5
10969	AP003774.4
10970	CCDC88B
10971	RPS6KA4
10972	NRXN2
10973	RASGRP2
10974	PYGM
10975	SF1
10976	AP001462.1
10977	MAP4K2
10978	MEN1
10979	CDC42BPG
10980	EHD1
10981	MIR194-2HG
10982	ATG2A
10983	PPP2R5B
10984	GPHA2
10985	BATF2
10986	ARL2
10987	SNX15
10988	SAC3D1
10989	NAALADL1
10990	CDCA5
10991	ZFPL1
10992	TMEM262
10993	VPS51
10994	TM7SF2
10995	ZNHIT2
10996	FAU
10997	SYVN1
10998	MRPL49
10999	AP003068.2
11000	CAPN1
11001	POLA2
11002	CDC42EP2
11003	DPF2
11004	TIGD3
11005	SLC25A45
11006	FRMD8
11007	NEAT1
11008	AP000769.3
11009	MALAT1
11010	AP000769.2
11011	SCYL1
11012	LTBP3
11013	SSSCA1
11014	FAM89B
11015	EHBP1L1
11016	KCNK7
11017	MAP3K11
11018	PCNX3
11019	SIPA1
11020	RELA
11021	KAT5
11022	RNASEH2C
11023	AP5B1
11024	OVOL1
11025	OVOL1-AS1
11026	AP001266.1
11027	CFL1
11028	SNX32
11029	MUS81
11030	EFEMP2
11031	CTSW
11032	FIBP
11033	CCDC85B
11034	FOSL1
11035	C11ORF68
11036	DRAP1
11037	SART1
11038	EIF1AD
11039	BANF1
11040	CST6
11041	CATSPER1
11042	SF3B2
11043	AP006287.2
11044	PACS1
11045	KLC2
11046	RAB1B
11047	AP001107.2
11048	CNIH2
11049	YIF1A
11050	TMEM151A
11051	CD248
11052	RIN1
11053	BRMS1
11054	B4GAT1
11055	AP001107.9
11056	SLC29A2
11057	NPAS4
11058	MRPL11
11059	PELI3
11060	AP002748.3
11061	DPP3
11062	BBS1
11063	ZDHHC24
11064	CTSF
11065	CCDC87
11066	CCS
11067	RBM14
11068	RBM14-RBM4
11069	RBM4
11070	RBM4B
11071	AP001157.1
11072	SPTBN2
11073	C11ORF80
11074	RCE1
11075	PC
11076	LRFN4
11077	SYT12
11078	RHOD
11079	KDM2A
11080	GRK2
11081	ANKRD13D
11082	SSH3
11083	RAD9A
11084	POLD4
11085	AP003419.2
11086	CLCF1
11087	PPP1CA
11088	TBC1D10C
11089	CARNS1
11090	RPS6KB2
11091	CORO1B
11092	PTPRCAP
11093	CABP4
11094	TMEM134
11095	AIP
11096	PITPNM1
11097	CDK2AP2
11098	GSTP1
11099	C11ORF72
11100	NDUFV1
11101	NUDT8
11102	ACY3
11103	AP003716.1
11104	UNC93B1
11105	ALDH3B1
11106	AC004923.4
11107	NDUFS8
11108	TCIRG1
11109	AP002807.1
11110	CHKA
11111	KMT5B
11112	C11ORF24
11113	LRP5
11114	PPP6R3
11115	AP003096.1
11116	GAL
11117	TESMIN
11118	CPT1A
11119	AP000808.1
11120	MRPL21
11121	IGHMBP2
11122	MRGPRF
11123	MRGPRF-AS1
11124	TPCN2
11125	AP003071.5
11126	MYEOV
11127	AP000439.4
11128	CCND1
11129	ORAOV1
11130	ANO1
11131	ANO1-AS1
11132	FADD
11133	PPFIA1
11134	AP000487.1
11135	CTTN
11136	SHANK2
11137	DHCR7
11138	AP002387.2
11139	NADSYN1
11140	KRTAP5-9
11141	FAM86C1
11142	ZNF705E
11143	AP002495.2
11144	RNF121
11145	IL18BP
11146	NUMA1
11147	AP002490.1
11148	LRTOMT
11149	LAMTOR1
11150	ANAPC15
11151	FOLR1
11152	FOLR2
11153	INPPL1
11154	PHOX2A
11155	CLPB
11156	PDE2A
11157	AP005019.1
11158	ARAP1
11159	STARD10
11160	ATG16L2
11161	FCHSD2
11162	P2RY2
11163	P2RY6
11164	AP002761.3
11165	ARHGEF17
11166	RELT
11167	FAM168A
11168	AP000763.3
11169	PLEKHB1
11170	RAB6A
11171	MRPL48
11172	COA4
11173	PAAF1
11174	DNAJB13
11175	UCP2
11176	UCP3
11177	C2CD3
11178	PPME1
11179	P4HA3
11180	PGM2L1
11181	KCNE3
11182	LIPT2
11183	POLD3
11184	CHRDL2
11185	RNF169
11186	XRRA1
11187	SPCS2
11188	NEU3
11189	SLCO2B1
11190	TPBGL
11191	ARRB1
11192	RPS3
11193	KLHL35
11194	GDPD5
11195	SERPINH1
11196	AP001922.5
11197	MAP6
11198	MOGAT2
11199	DGAT2
11200	AP003031.2
11201	UVRAG
11202	WNT11
11203	THAP12
11204	GVQW3
11205	AP002360.3
11206	AP002360.1
11207	EMSY
11208	AP001189.5
11209	AP001189.3
11210	LRRC32
11211	TSKU
11212	AP003119.2
11213	ACER3
11214	AP002498.1
11215	B3GNT6
11216	CAPN5
11217	MYO7A
11218	PAK1
11219	AP003680.1
11220	CLNS1A
11221	AQP11
11222	RSF1
11223	AAMDC
11224	AP002812.5
11225	INTS4
11226	KCTD14
11227	AP003032.2
11228	AP003032.1
11229	NDUFC2
11230	ALG8
11231	KCTD21-AS1
11232	KCTD21
11233	USP35
11234	GAB2
11235	AP003086.1
11236	NARS2
11237	TENM4
11238	FAM181B
11239	PRCP
11240	DDIAS
11241	RAB30
11242	RAB30-AS1
11243	PCF11
11244	PCF11-AS1
11245	ANKRD42
